id,waffle_house_lat,waffle_house_lon,rating,place_id,total_ratings,vicinity,api_name,name,address,state,zip_code,country
1559,33.9712439,-80.9507691,4.1,ChIJNYAXIUmw-IgRi9ezmY2NPwo,1149,"7271 Garners Ferry Rd,Columbia",Waffle House,Waffle House #309,7271 GARNERS FERRY COLUMBIA,SC,29209,US
1560,34.0682662,-81.14045,3.9,ChIJy1h86UKi-IgROjvn6l0PZfI,666,"491 Piney Grove Rd,Columbia",Waffle House,Waffle House #326,491 PINEY GROVE RD COLUMBIA,SC,29210,US
1561,34.9212722,-81.9868889,4.1,ChIJFfjAlqSdV4gRDauAQlVXxQQ,938,"1819 John B White Sr Blvd,Spartanburg",Waffle House,Waffle House #339,1819 JOHN B WHITE SR SPARTANBURG,SC,29301,US
1562,34.9715713,-80.9902007,3.9,ChIJSWPHTVSPVogRnVjAeNqdU_I,934,"2553 Cherry Rd,Rock Hill",Waffle House,Waffle House #356,2553 CHERRY ROAD ROCK HILL,SC,29730,US
1563,34.7927074,-82.4172866,3.8,ChIJkWqDb5o6WIgR53-jQlEyrXc,787,"1610 White Horse Rd,Greenville",Waffle House,Waffle House #399,1610 WHITE HORSE RD GREENVILLE,SC,29605,US
1564,33.4918407,-81.9715349,4.1,ChIJF0AodIrM-YgRsWFnEnCT9_s,980,"321 Georgia Ave,North Augusta",Waffle House,Waffle House #4,321 GEORGIA AVE NORTH AUGUSTA,SC,29841,US
1565,32.7807591,-79.9662633,4.1,ChIJJfIA88x7_ogRQXrqPJZCsnU,1124,"325 Savannah Hwy,Charleston",Waffle House,Waffle House #411,325 SAVANNAH HWY CHARLESTON,SC,29407,US
1566,34.5763954,-82.7124611,4.3,ChIJSfBgZMBoWIgRwqLbkgZfIfY,669,"4620 Clemson Blvd,Anderson",Waffle House,Waffle House #426,4620 CLEMSON BLVD ANDERSON,SC,29621,US
1567,32.8689421,-80.0116577,3.8,ChIJ00017lZj_ogRP3gQTdUsxEA,864,"4755 Saul White Blvd,North Charleston",Waffle House,Waffle House #440,4755 SAUL WHITE BLVD NORTH CHARLESTON,SC,29418,US
1568,33.9346078,-81.077297,4,ChIJ1WEciQm8-IgR1hpiH2kUFfE,869,"2846 Charleston Hwy,West Columbia",Waffle House,Waffle House #446,2846 CHARLESTON HWY WEST COLUMBIA,SC,29169,US
1569,34.5048669,-81.8596335,3.8,ChIJpTnqYfnBV4gRhwIrxPx10jI,831,"12528 SC-56,Clinton",Waffle House,Waffle House #468,12528 HWY 56 NORTH CLINTON,SC,29325,US
1570,34.858342,-82.257695,4.2,ChIJ7VyWAqApWIgRwoV_3xLDBHE,768,"5007 Pelham Rd,Greenville",Waffle House,Waffle House #527,5007 PELHAM ROAD GREENVILLE,SC,29615,US
1571,34.9906093,-82.022394,4,ChIJybokN5l3V4gRHMgz33E2oZI,577,"6780 Pottery Rd,Spartanburg",Waffle House,Waffle House #533,6780 POTTERY RD SPARTANBURG,SC,29303,US
1572,33.5556137,-80.8262487,4,ChIJ1anTSFvT-IgR2BcwvwPRpgc,1105,"3695 St Matthews Rd,Orangeburg",Waffle House,Waffle House #579,3695 ST. MATTHEWS RD ORANGEBURG,SC,29118,US
1573,33.4876851,-80.4752201,3.6,ChIJmS6ZBLkh_4gR2L_O9wjAWJY,869,"8915 OLD 6 HWY,Santee",Waffle House,Waffle House #594,8915 OLD6 HWY SANTEE,SC,29142,US
1574,34.7181867,-82.2566855,3.9,ChIJid7AZi8nWIgRiIKMuC8oAUI,919,"3845 Grandview Dr,Simpsonville",Waffle House,Waffle House #610,3845 GRANDVIEW DR SIMPSONVILLE,SC,29680,US
1575,33.6646242,-81.6737061,4.1,ChIJAQIKaDlQ-IgR5J7NoJCC8pk,652,"2676 Columbia Hwy N,Aiken",Waffle House,Waffle House #616,2676 COLUMBIA HWY N AIKEN,SC,29805,US
1576,33.9554038,-81.2329914,4.3,ChIJw_r4DsGW-IgROdg4WzFxzk8,637,"1036 S Lake Dr,Lexington",Waffle House,Waffle House #632,1036 SOUTH LAKE DR LEXINGTON,SC,29073,US
1577,34.0844076,-80.9375034,4.1,ChIJocAjYiiv-IgR7ODG0ys7-oE,783,"8208 Two Notch Rd,Columbia",Waffle House,Waffle House #643,8208 TWO NOTCH RD COLUMBIA,SC,29223,US
1578,34.7745591,-82.4616391,4.2,ChIJ-WX19To6WIgRRNXpWgTi0-8,1082,"103 Assembly Dr,Piedmont",Waffle House,Waffle House #651,103 ASSEMBLY RD PIEDMONT,SC,29673,US
1579,32.8800709,-80.7121509,4.2,ChIJd5b2bXCu_ogRXCpM5ABzG1g,1031,"1326 Sniders Hwy,Walterboro",Waffle House,Waffle House #656,1326 SNIDERS HWY WALTERBORO,SC,29488,US
1580,33.1945958,-80.6037966,4,ChIJe1XcnbjF_ogRZfHvTzW7POo,783,"127 Motel Dr,St George",Waffle House,Waffle House #660,127 MOTEL DR ST GEORGE,SC,29477,US
1581,32.6321407,-80.8748671,4,ChIJiXU2wG75-4gRGmZMdzUaW9M,1061,"41 Yemassee Rd,Yemassee",Waffle House,Waffle House #681,41 YEMASSEE ROAD YEMASSEE,SC,29945,US
1582,33.0369427,-80.152671,4.1,ChIJGdAaZyWL_ogRQTPLEPIAs04,1213,"1415 N Main St,Summerville",Waffle House,Waffle House #704,1415 NORTH MAIN ST SUMMERVILLE,SC,29483,US
1583,34.192512,-80.6883209,4.1,ChIJT06gqfz4VYgRKwMBPmz5NzI,716,"525 US-601,Lugoff",Waffle House,Waffle House #707,525 HWY 601 S. LUGOFF,SC,29078,US
1584,34.689406,-82.2166082,3.9,ChIJD7VHuacgWIgR79GxCsV40t4,704,"801 Fairview St,Fountain Inn",Waffle House,Waffle House #712,801 FAIRVIEW ST FOUNTAIN INN,SC,29644,US
1585,33.0008772,-80.0905474,4.1,ChIJq7R27yxg_ogR3KVsa4SvyAg,879,"354 College Park Rd,Ladson",Waffle House,Waffle House #715,354 COLLEGE PARK RD LADSON,SC,29456,US
1586,33.9821192,-81.103344,4,ChIJ6Z0aXOm8-IgRbsdfkWjrLtM,642,"2506 Augusta Rd,West Columbia",Waffle House,Waffle House #73,2506 AUGUSTA RD WEST COLUMBIA,SC,29169,US
1587,32.9334764,-80.0517587,3.7,ChIJS7lcQstj_ogR6FlnxCJIYs4,669,"2571 Ashley Phosphate Rd,North Charleston",Waffle House,Waffle House #732,2571 ASHLEY NORTH CHARLESTON,SC,29418,US
1588,34.1573441,-79.8665043,4.2,ChIJPRoS8ZhjVYgRNCv6sy03H-8,753,"3550 W Palmetto St,Florence",Waffle House,Waffle House #751,3550 W. PALMETTO ST. FLORENCE,SC,29501,US
1589,34.0153465,-81.0765867,3.9,ChIJKSslNVaj-IgRh1EkUHBKHJ8,519,"205 Stoneridge Dr,Columbia",Waffle House,Waffle House #760,205 STONERIDGE DR COLUMBIA,SC,29210,US
1590,32.9289263,-80.6878748,4.1,ChIJ9QBapsix_ogRm6olwRXK3yc,717,"1646 Bells Hwy,Walterboro",Waffle House,Waffle House #770,1646 BELLS HIGHWAY WALTERBORO,SC,29488,US
1591,34.983244,-81.9706786,4.1,ChIJE8IPEWZ2V4gRmBe9iB9FmMA,805,"1795 Asheville Hwy,Spartanburg",Waffle House,Waffle House #776,1795 ASHEVILLE HWY. SPARTANBURG,SC,29303,US
1592,34.6304286,-82.6000113,4.2,ChIJJ0PIgoZqWIgRsXVyblXTpeU,1025,"4540 N Hwy 81,Anderson",Waffle House,Waffle House #814,4540 NORTH HWY. 81 ANDERSON,SC,29621,US
1593,35.0262212,-82.0321642,4,ChIJ2RPK0EJ3V4gRSrpEdpCVYjY,960,"9570 Asheville Hwy,Inman",Waffle House,Waffle House #818,9570 ASHEVILLE HWY INMAN,SC,29349,US
1594,32.4788267,-80.9743581,3.7,ChIJH_wPoBzy-4gRESK_WI61Z9Y,633,"8185 E Main St,Ridgeland",Waffle House,Waffle House #820,8185 EAST MAIN ST RIDGELAND,SC,29936,US
1595,34.1967524,-80.2772172,4.1,ChIJl83EZKGIVYgRNnusE5G27nM,577,"1113 Sumter Hwy,Bishopville",Waffle House,Waffle House #822,1113 SUMTER HWY BISHOPVILLE,SC,29010,US
1596,33.6383753,-81.7388968,4.3,ChIJgVP3lvZO-IgRtd8-6eITIZ8,565,"105 Frontage Rd,Aiken",Waffle House,Waffle House #829,105 FRONTAGE ROAD AIKEN,SC,29801,US
1597,34.9423127,-82.2562462,4.1,ChIJtYjDseEqWIgR3xi88LRKEfg,815,"1133 W Wade Hampton Blvd,Greer",Waffle House,Waffle House #830,1133 W. WADE HAMPTON GREER,SC,29650,US
1598,33.7031319,-80.2431497,3.8,ChIJEbPcaLcN_4gRKPV0JncmoKM,928,"3021 Paxville Hwy,Manning",Waffle House,Waffle House #842,3021 PAXVILLE HWY MANNING,SC,29102,US
1599,34.0971665,-80.8556346,4,ChIJrRKNvZ2r-IgRCD0wRh-zDTw,842,"1001 Clemson Frontage Rd,Columbia",Waffle House,Waffle House #847,1001 CLEMSON FRONTAG COLUMBIA,SC,29229,US
1600,34.8370915,-82.3153657,4.1,ChIJyQi7-iYvWIgRwzX44E9SZzA,540,"18 Roper Mountain Rd,Greenville",Waffle House,Waffle House #875,18 ROPER MOUNTAIN RD GREENVILLE,SC,29607,US
1601,34.1882223,-79.8362817,4.1,ChIJV2ogdBtkVYgR5bzSJs-4iek,657,"2900 W Radio Dr,Florence",Waffle House,Waffle House #883,2900 WEST RADIO ROAD FLORENCE,SC,29501,US
1602,34.2144721,-80.9791014,4,ChIJBSWfKdECVogR-QnzIalUjsU,867,"216 Blythewood Rd,Blythewood",Waffle House,Waffle House #889,216 BLYTHEWOOD ROAD BLYTHEWOOD,SC,29016,US
1603,34.0076014,-81.1431837,4.2,ChIJ18QdR0q9-IgRWQqmObaKFQo,699,"3939 Sunset Blvd,West Columbia",Waffle House,Waffle House #903,3939 SUNSET BLVD. WEST COLUMBIA,SC,29169,US
1604,34.3099317,-81.5769103,4,ChIJLayNKorTV4gRoAtXr8ketH0,580,"25 Thomas Griffin Rd,Newberry",Waffle House,Waffle House #926,25 THOMAS GRIFFIN RD NEWBERRY,SC,29108,US
1605,34.0962302,-80.961616,3.6,ChIJS58IwbOo-IgRTETdYoRkxbA,685,"8600 Farrow Rd,Columbia",Waffle House,Waffle House #939,8600 FARROW RD COLUMBIA,SC,29203,US
1606,32.9908705,-80.0400677,4.1,ChIJt6GN7Rxh_ogRSISWpG-eEMw,968,"120 S Goose Creek Blvd,Goose Creek",Waffle House,Waffle House #941,120 S. GOOSE CREEK GOOSE CREEK,SC,29445,US
1607,32.8410882,-79.8593563,4.2,ChIJq2QZYdlx_ogR-vBW976oKUE,928,"609 Long Point Rd,Mt Pleasant",Waffle House,Waffle House #951,609 LONG POINT RD MOUNT PLEASANT,SC,29464,US
1608,33.9785594,-81.1991547,4.3,ChIJrdA3XK6X-IgRKka5zIsg-jk,596,"5045 Augusta Rd,Lexington",Waffle House,Waffle House #965,5045 AUGUSTA RD LEXINGTON,SC,29072,US
1609,32.9362533,-80.0457746,3.9,ChIJU2C7-85j_ogRAFW04XBntZw,1015,"7391 Northwoods Blvd,North Charleston",Waffle House,Waffle House #967,7391 NORTHWOODS BLVD NORTH CHARLESTON,SC,29406,US
1610,33.5069334,-81.710952,4.2,ChIJyYSPOriy-YgRAxs2Hemnk1c,389,"2519 Whiskey Rd,Aiken",Waffle House,Waffle House #973,2519 WHISKEY RD AIKEN,SC,29803,US
1611,33.5363903,-81.9881844,4.2,ChIJYTmCxdLM-YgRZ08xhtyufQY,428,"1171 W Martintown Rd,North Augusta",Waffle House,Waffle House #986,1171 W MARTINTOWN RD NORTH AUGUSTA,SC,29841,US
1612,35.0435623,-85.6860843,4.3,ChIJv-mGlqmuYYgRxuJ89o_APQo,1107,"165 Main St,Kimball",Waffle House,Waffle House #1028,165 MAIN STREET KIMBALL,TN,37347,US
1613,35.385055,-86.232038,4.2,ChIJR076klxiYYgRUVOEUKj7CxM,782,"1914 N Jackson St,Tullahoma",Waffle House,Waffle House #1036,1914 N. JACKSON ST. TULLAHOMA,TN,37388,US
1614,35.8454111,-86.4418182,4.2,ChIJAWXk-Q4HZIgRinaszDocN4o,1090,"2427 Old Fort Pkwy,Murfreesboro",Waffle House,Waffle House #1051,2427 OLD FORT PKWY MURFREESBORO,TN,37128,US
1615,36.1331651,-85.5042693,4.3,ChIJhbCJecsjZ4gRnO8hfxzuC8Y,1036,"1121 S Jefferson Ave,Cookeville",Waffle House,Waffle House #1083,1121 S. JEFFERSON AV COOKEVILLE,TN,38506,US
1616,36.0873828,-86.6934656,4,ChIJ3y6GePhuZIgR4pZBxOOymC8,859,"318 Harding Pl,Nashville",Waffle House,Waffle House #1095,318 HARDING PLACE NASHVILLE,TN,37211,US
1617,35.6998627,-85.7808893,4.2,ChIJdWUfnjAwYYgRSFhp7bYjUic,932,"1119 Smithville Hwy,McMinnville",Waffle House,Waffle House #1160,1119 SMITHVILLE HWY MC MINNVILLE,TN,37110,US
1618,36.5803012,-87.409375,4.1,ChIJ7Xk6EdjXZIgR9TSSgs9YEbc,1135,"1683 A,Fort Campbell Blvd,Clarksville",Waffle House,Waffle House #1164,1683 A FORT CAMPBELL CLARKSVILLE,TN,37042,US
1619,36.041085,-86.7801596,4.2,ChIJFROF2dV6ZIgRDRSD5MlRgrY,1061,"790 Old Hickory Blvd,Brentwood",Waffle House,Waffle House #1183,790 OLD HICKORY BLVD BRENTWOOD,TN,37027,US
1620,35.1396589,-85.2476971,4.1,ChIJm7g3PpSKYIgRNboagjbA55A,909,"5466 TN-153,Hixson",Waffle House,Waffle House #1188,5466 HWY 153 HIXSON,TN,37343,US
1621,35.1150219,-89.8021304,4,ChIJPT3lWJCbf4gR5kE8RPUEn84,1031,"1249 S Germantown Rd,Germantown",Waffle House,Waffle House #1205,1249 S GERMANTOWN RD GERMANTOWN,TN,38138,US
1622,35.807121,-86.396848,4.3,ChIJfTR8ibf5Y4gRb78v68R0ezs,685,"2477 S Church St,Murfreesboro",Waffle House,Waffle House #1216,2477 S CHURCH ST MURFREESBORO,TN,37127,US
1623,35.9743539,-86.4927843,4.1,ChIJG8pvk5gOZIgRVEYlhog8Tsk,971,"794 Nissan Dr,Smyrna",Waffle House,Waffle House #1218,794 NISSAN DR SMYRNA,TN,37167,US
1624,34.9897225,-85.2081162,4.2,ChIJa2HLjIpmYIgRQfExjNUAVPQ,1602,"6513 Ringgold Rd,East Ridge",Waffle House,Waffle House #123,6513 RINGGOLD ROAD EAST RIDGE,TN,37412,US
1625,35.2248189,-89.737049,4.2,ChIJqeRtEXh1f4gRLpaUzq2W2GI,759,"3640 Canada Rd,Lakeland",Waffle House,Waffle House #1232,3640 CANADA RD LAKELAND,TN,38002,US
1626,35.2052604,-86.0934197,4.1,ChIJl0Z32Nd5YYgR0Om4j67dR5s,631,"1848 Decherd Blvd,Decherd",Waffle House,Waffle House #1236,1848 DECHERD BLVD DECHERD,TN,37324,US
1627,36.4694683,-86.6773666,4.1,ChIJJSCTl6NOZIgRgC-Ye9rvp7U,1088,"828 TN-76,White House",Waffle House,Waffle House #1264,828 HWY 76 WHITE HOUSE,TN,37188,US
1628,35.2058498,-89.7925768,3.9,ChIJpXdN5fKdf4gRqk8Dr4uaOOs,972,"2931 N Germantown Pkwy,Bartlett",Waffle House,Waffle House #1277,2931 GERMANTOWN RD BARTLETT,TN,38134,US
1629,35.1881151,-89.7920841,4,ChIJnUw6J8Gdf4gRBn4wflUvo5o,1006,"8135 Varnavas Dr,Cordova",Waffle House,Waffle House #1313,8135 VARNAVAS RD CORDOVA,TN,38016,US
1630,36.3827729,-86.4608489,4.1,ChIJ3dYLuX86ZIgRMaXytyr45tg,881,"644 Nashville Pike,Gallatin",Waffle House,Waffle House #1373,644 NASHVILLE PIKE GALLATIN,TN,37066,US
1631,36.1896274,-86.4105473,4.1,ChIJVUwSWxgYZIgRsrq69vb3NII,1007,"380 Hwy 109 N,Lebanon",Waffle House,Waffle House #1393,380 HWY 109 N LEBANON,TN,37090,US
1632,36.182158,-85.9477993,4,ChIJ5YVy7ui_ZogROe89sVmD1Ts,893,"465 Gordonsville Hwy,Gordonsville",Waffle House,Waffle House #1415,465 GORDONSVILLE HWY GORDONSVILLE,TN,38563,US
1633,35.4595826,-86.0548299,4.1,ChIJo3XkEVVoYYgRC8HRMuDq4NE,1078,"69 Expressway Dr,Manchester",Waffle House,Waffle House #152,69 EXPRESSWAY DR MANCHESTER,TN,37355,US
1634,35.0837922,-85.2041716,4,ChIJyYaz2pthYIgRPzZ7KAcWXYU,1012,"4343 TN-58,Chattanooga",Waffle House,Waffle House #1654,4343 HIGHWAY 58 CHATTANOOGA,TN,37416,US
1635,36.6379738,-87.4357328,4,ChIJad-chxEpZYgRrS2u8KcKht0,881,"3323 Fort Campbell Blvd,Clarksville",Waffle House,Waffle House #1678,3323 FT CAMPBELL CLARKSVILLE,TN,37042,US
1636,36.5410958,-87.3679924,4.1,ChIJacyvuTPYZIgRbK0EncjZn6Q,857,"734 N Riverside Dr,Clarksville",Waffle House,Waffle House #1713,734 N RIVERSIDE DR CLARKSVILLE,TN,37040,US
1637,36.1843225,-86.2974212,3.9,ChIJsTj4THUfZIgR_36n0hUweXU,1169,"819 S Cumberland St,Lebanon",Waffle House,Waffle House #185,819 SOUTH CUMBERLAND LEBANON,TN,37087,US
1638,35.9829515,-86.5561568,4.3,ChIJF-7U2OgMZIgRSWtUdu51_TQ,1042,"315 Wolverine Trail,Smyrna",Waffle House,Waffle House #1913,315 WOLVERINE TRL SMYRNA,TN,37167,US
1639,35.4909585,-86.4584401,4,ChIJoZzNQ_XCY4gRdj31UZCZdxQ,671,"730 N Main St,Shelbyville",Waffle House,Waffle House #1918,730 NORTH MAIN ST SHELBYVILLE,TN,37160,US
1640,36.4943379,-86.8773368,4.1,ChIJdYYdYMNVZIgR9ErQN1gIbXk,655,"2100 Memorial Blvd,Springfield",Waffle House,Waffle House #1931,2100 MEMORIAL DRIVE SPRINGFIELD,TN,37172,US
1641,36.0836313,-86.7279336,4.1,ChIJbRjJEpxvZIgR_bG5bP3hiSo,721,"4021 Nolensville Pk,Nashville",Waffle House,Waffle House #2012,4021 NOLENSVILLE NASHVILLE,TN,37211,US
1642,35.7673549,-86.9180469,4.3,ChIJv3dLCL54Y4gR2x2uL_fVV6c,635,"2106 Wall St,Spring Hill",Waffle House,Waffle House #2035,2106 WALL STREET SPRING HILL,TN,37174,US
1643,36.169529,-86.6734096,4.3,ChIJMaN3IXdpZIgRZnxycN82HXo,672,"2625 Lebanon Pike,Nashville",Waffle House,Waffle House #2071,2625 LEBANON PIKE NASHVILLE,TN,37214,US
1644,36.3090998,-86.6019649,4.3,ChIJtVHvTjZHZIgR9KVGKgW_A-I,770,"241 E Main St,Hendersonville",Waffle House,Waffle House #2107,241 EAST MAIN ST. HENDERSONVILLE,TN,37075,US
1645,36.1922907,-86.8295781,4,ChIJsf-r285gZIgReLDLLrUYvzA,902,"3103 Clarksville Hwy,Nashville",Waffle House,Waffle House #2129,3103 CLARKSVILLE NASHVILLE,TN,37218,US
1646,35.8356598,-86.3513271,4.1,ChIJyWcAEMf4Y4gRZUkt9dbOC1A,1003,"3009 S Rutherford Blvd,Murfreesboro",Waffle House,Waffle House #2154,3009 S. RUTHERFORD MURFREESBORO,TN,37130,US
1647,36.2000376,-86.6196331,4.2,ChIJoQY364lqZIgRTfYAjbisFXw,882,"4120 Lebanon Pike,Hermitage",Waffle House,Waffle House #2165,4120 LEBANON PIKE HERMITAGE,TN,37076,US
1648,36.0515016,-86.6449512,4,ChIJVdkpMfJtZIgRR7nRcXt574c,828,"790 Bell Rd,Antioch",Waffle House,Waffle House #2169,790 BELL ROAD ANTIOCH,TN,37013,US
1649,35.2058308,-89.7369737,4.1,ChIJmXt43dKff4gR64jP5TdsHJc,641,"9780 US-64,Lakeland",Waffle House,Waffle House #2213,9780 US HIGHWAY 64 LAKELAND,TN,38002,US
1650,35.8190743,-86.3961046,4.3,ChIJp0oi4Er4Y4gRS3EU535eWbQ,650,"1928 S Church St,Murfreesboro",Waffle House,Waffle House #2215,1928 SOUTH CHURCH ST MURFREESBORO,TN,37130,US
1651,36.5148208,-87.2981161,4.3,ChIJD6Qgc8reZIgRDpUD-JLTei4,448,"1931 Madison St,Clarksville",Waffle House,Waffle House #2238,1931 MADISON STREET CLARKSVILLE,TN,37043,US
1652,35.4748774,-85.0290818,4,ChIJ3axVUBuiYIgRURQ5UiI8hY8,691,"150 Able Dr,Dayton",Waffle House,Waffle House #2240,150 ABLE DRIVE DAYTON,TN,37321,US
1653,35.0485791,-89.8260015,3.8,ChIJO_75E5qaf4gRgmVZKSwVJIU,1201,"7125 Winchester Rd,Memphis",Waffle House,Waffle House #2258,7125 WINCHESTER ROAD MEMPHIS,TN,38125,US
1654,36.0506144,-86.6155444,4.1,ChIJt7hGHXptZIgR1g1CXEb390M,537,"3571 Murfreesboro Pike,Antioch",Waffle House,Waffle House #2267,3571 MURFREESBORO PK ANTIOCH,TN,37013,US
1655,35.675608,-88.7803841,3.9,ChIJl8mIZ44dfIgRwpLNy3r6PBs,470,"85 Parkstone Pl,Jackson",Waffle House,Waffle House #2280,85 PARKSTONE PLACE JACKSON,TN,38305,US
1656,35.8756257,-86.3527452,4.1,ChIJHfpfsfcHZIgRbMDfhODm7gI,408,"2107 Lascassas Pike,Murfreesboro",Waffle House,Waffle House #2282,2107 LASCASSAS PIKE MURFREESBORO,TN,37130,US
1657,35.9455949,-86.8186021,4.3,ChIJj-7_7fN5ZIgRdjsjbO_DHRg,508,"3048 Mallory Ln,Franklin",Waffle House,Waffle House #2283,3048 MALLORY LANE FRANKLIN,TN,37067,US
1658,35.7856516,-86.3660086,4.1,ChIJlza6gLz5Y4gRuB3Z6gMwcVk,193,"1622 Joe B Jackson Pkwy,Murfreesboro",Waffle House,Waffle House #2326,1622 JOE B JACKSON MURFREESBORO,TN,37127,US
1659,35.7372729,-86.8923089,4.1,ChIJOd14cMyDY4gRY8Zi-CFDqXQ,160,"3815 N Old Port Royal Rd,Spring Hill",Waffle House,Waffle House #2363,3815 OLD PORT ROYAL SPRING HILL,TN,37174,US
1660,35.1907658,-84.8850196,4,ChIJMe8zCdkrXogRLbRBLzEIYjQ,1467,"2680 Georgetown Rd NW,Cleveland",Waffle House,Waffle House #240,2680 GEORGETOWN RD CLEVELAND,TN,37311,US
1661,35.0089017,-85.1528888,4.6,ChIJbbKLR4xlYIgRJldbk-jmxm8,151,"7801 E Brainerd Rd,Chattanooga",Waffle House,Waffle House #2401,7801 E. BRAINERD RD CHATTANOOGA,TN,37421,US
1662,35.9726849,-87.1295612,4.2,ChIJR5-qXIObZIgRFTqKaNOzuOs,122,"7004 City Center Way,Fairview",Waffle House,Waffle House #2404,7004 CITY CENTER WAY FAIRVIEW,TN,37062,US
1663,35.2942358,-89.6746708,3.3,ChIJE5SB30wLf4gR_rI-0lgL63Q,44,"11636 us hwy 70,Arlington",Waffle House,Waffle House #2415,11636 US HWY 70 ARLINGTON,TN,38002,US
1664,36.1725061,-86.6023175,4,ChIJyw7qOuBqZIgRgJlFZkQHLak,766,"5771 Old Hickory Blvd,Hermitage",Waffle House,Waffle House #246,5771 OLD HICKORY HERMITAGE,TN,37076,US
1665,35.083667,-85.3182563,4.3,ChIJqca7eQFfYIgR5cILBztuWcE,1064,"102 Signal Mountain Rd,Chattanooga",Waffle House,Waffle House #263,102 SIGNAL MTN RD CHATTANOOGA,TN,37405,US
1666,35.6667126,-88.8289282,4,ChIJyUcEV96mfogREyv7pwPhJCU,1002,"2314 N Highland Ave,Jackson",Waffle House,Waffle House #303,2314 N HIGHLAND AVE JACKSON,TN,38305,US
1667,35.1676937,-89.8630561,3.7,ChIJqeOuwiaDf4gRJhY9c5ij8DE,1438,"1550 Sycamore View Rd,Memphis",Waffle House,Waffle House #317,1550 SYCAMORE VIEW MEMPHIS,TN,38134,US
1668,36.1304133,-86.9013778,4,ChIJ0QHcSwdiZIgRDWCarn8QUJw,354,"6930 Charlotte Pike,Nashville",Waffle House,Waffle House #320,6930 CHARLOTTE PIKE NASHVILLE,TN,37209,US
1669,35.0181319,-85.2807193,3.5,ChIJLQjmOvJdYIgR9c0xrZYnh2c,1094,"2024 E 23rd St,Chattanooga",Waffle House,Waffle House #387,2024 E 23RD STREET CHATTANOOGA,TN,37405,US
1670,35.0128999,-85.2274473,3.8,ChIJ81uyR95mYIgRMAa1VHtINmE,621,"4903 Brainerd Rd,Chattanooga",Waffle House,Waffle House #401,4903 BRAINARD ROAD CHATTANOOGA,TN,37411,US
1671,35.9988962,-86.5977275,4.2,ChIJcUZvPDUNZIgRM0Hq8R96yx8,909,"108 Enterprise Blvd,La Vergne",Waffle House,Waffle House #452,108 ENTERPRISE BLVD LA VERGNE,TN,37086,US
1672,36.3245802,-86.7007975,4.2,ChIJLyC_ImBEZIgREJhEGBk3qI8,1135,"941 Conference Dr,Goodlettsville",Waffle House,Waffle House #472,941 CONFERENCE DR GOODLETTSVILLE,TN,37072,US
1673,36.0845034,-86.7621148,4.4,ChIJG0c7TQtlZIgRyYKZpxg9fpA,1100,"4301 Sidco Dr,Nashville",Waffle House,Waffle House #473,4301 SIDCO DR NASHVILLE,TN,37204,US
1674,35.9142113,-86.8267153,4.3,ChIJ-a66Lip_ZIgR7djNey7Dyzw,1225,"1312 Murfreesboro Rd,Franklin",Waffle House,Waffle House #483,1312 MURFREESBORO RD FRANKLIN,TN,37064,US
1675,36.0233984,-87.3398244,4.1,ChIJeWBLuP2kZIgRSB2DOMCg03c,1146,"2321 TN-46,Dickson",Waffle House,Waffle House #490,2321 HWY 46 S DICKSON,TN,37055,US
1676,35.6602196,-88.8547842,4,ChIJdYnoybqmfogRqxiFCrIFLrs,1055,"24 Casey Jones Ln,Jackson",Waffle House,Waffle House #496,24 CASEY JONES LANE JACKSON,TN,38305,US
1677,36.1509794,-86.8575773,4.1,ChIJFXCHrHZhZIgRr5Yc04YOgoQ,1218,"408 White Bridge Pl,Nashville",Waffle House,Waffle House #511,408 WHITE BRIDGE PL NASHVILLE,TN,37209,US
1678,35.8481182,-86.4315548,4.3,ChIJ23Vn-O73Y4gR-i5GJGPwqpw,774,"2210 Armory Dr,Murfreesboro",Waffle House,Waffle House #528,2210 ARMORY DR MURFREESBORO,TN,37129,US
1679,35.0428144,-85.1588192,4.2,ChIJr6RWdJBjYIgR4jTS8zZLOXg,1126,"7047 Amin Dr,Chattanooga",Waffle House,Waffle House #555,7047 AMIN DRIVE CHATTANOOGA,TN,37421,US
1680,36.0807607,-86.9546587,4.3,ChIJFbtIre-IZIgRw3F9OtYb9uQ,1110,"7676 Hwy 70 S,Nashville",Waffle House,Waffle House #561,7676 HWY 70 S NASHVILLE,TN,37221,US
1681,36.1537286,-86.6860453,4.1,ChIJfZcq3xVpZIgRDiqCDckLepQ,1215,"2340 Elm Hill Pike,Nashville",Waffle House,Waffle House #584,2340 ELM HILL PIKE NASHVILLE,TN,37214,US
1682,36.5252047,-87.2258682,4.3,ChIJQS1l3SjeZIgRA1-vf2tcm98,899,"1114 TN-76,Clarksville",Waffle House,Waffle House #620,1114 STATE ROAD 76 CLARKSVILLE,TN,37043,US
1683,35.0168147,-85.3820127,4.1,ChIJvZJ0YsdbYIgRfk7lIF1Ugro,498,"28 Birmingham Hwy,Chattanooga",Waffle House,Waffle House #626,28 BIRMINGHAM HWY CHATTANOOGA,TN,37419,US
1684,35.0616218,-85.1333049,3.9,ChIJDz89vBBjYIgRhzvz8YWVZaI,659,"7705 Lee Hwy,Chattanooga",Waffle House,Waffle House #641,7705 LEE HIGHWAY CHATTANOOGA,TN,37421,US
