,id,state_name,state_ab,county,city,zip_code,census_lat,census_lon,mean,median,stdev,sum_w
249,1022796,Alabama,AL,Autauga County,Birmingham,35243,33.4278537,-86.7318809,65070,53548,37505,551.5138951
250,1022806,Alabama,AL,Autauga County,Homewood,35209,33.4535392,-86.795517,81011,57091,75071,521.3097434
251,1022816,Alabama,AL,Autauga County,Birmingham,35221,33.4480924,-86.8892598,31871,21950,27401,100.1948213
252,1022826,Alabama,AL,Autauga County,Fairfield,35064,33.4589571,-86.936987,60913,300000,35897,270.1248897
253,1022836,Alabama,AL,Autauga County,Fairfield,35064,33.4753834,-86.9481309,52520,35063,48743,408.144229
254,1022846,Alabama,AL,Autauga County,Bessemer,35023,33.3897822,-87.181015,77131,300000,63377,173.458966
255,1022856,Alabama,AL,Autauga County,Mccalla,35111,33.2874081,-87.0030024,90324,88210,53865,651.0513084
256,102286,Alabama,AL,Autauga County,Prattville,36066,32.449186,-86.3730508,54523,41056,42264,1006.302217
257,1022866,Alabama,AL,Autauga County,Bessemer,35020,33.3512428,-86.9599146,46829,300000,28279,297.1941543
258,1022876,Alabama,AL,Autauga County,Hoover,35226,33.4013174,-86.8279736,128915,300000,84788,203.2241924
259,1022126,Alabama,AL,Autauga County,Glencoe,35905,33.918413,-85.9183325,55639,300000,47971,624.0137358
260,1022896,Alabama,AL,Autauga County,Vernon,35592,33.766138,-88.0979273,48082,14259,58691,154.5205186
261,1022906,Alabama,AL,Autauga County,Sheffield,35660,34.784265,-87.6863587,19898,11362,28768,459.8986679
262,1022916,Alabama,AL,Autauga County,Florence,35630,34.8103953,-87.6709633,28404,25315,18845,198.9589663
263,1022926,Alabama,AL,Autauga County,Florence,35630,34.8330772,-87.6519647,45871,40925,26949,310.4918251
264,1022936,Alabama,AL,Autauga County,Florence,35630,34.8422452,-87.7079565,66925,57489,39019,714.9638053
265,1022946,Alabama,AL,Autauga County,Florence,35633,34.9480952,-87.7848039,58520,53758,32706,398.0816041
266,1022956,Alabama,AL,Autauga County,Florence,35634,34.9295054,-87.63545,65375,49876,45702,421.3534649
267,1022966,Alabama,AL,Autauga County,Killen,35645,34.8504713,-87.4793577,85950,62159,60426,345.011829
268,1022976,Alabama,AL,Autauga County,Rogersville,35652,34.8122679,-87.3043693,53050,39930,53937,438.0785686
269,1022986,Alabama,AL,Autauga County,Town Creek,35672,34.5666247,-87.418451,49453,30636,36144,251.9273348
270,1022736,Alabama,AL,Autauga County,Graysville,35073,33.6350049,-86.9946308,54763,47866,30405,358.6528705
271,1023006,Alabama,AL,Autauga County,Mt Hope,35651,34.4039525,-87.4562458,49474,34122,46748,289.5220491
272,1023016,Alabama,AL,Autauga County,Auburn,36830,32.5848885,-85.4806812,82357,71002,63502,323.6048138
273,1023026,Alabama,AL,Autauga County,Auburn,36830,32.5955157,-85.4933037,34498,23556,36377,197.2570532
274,1023036,Alabama,AL,Autauga County,Auburn,36830,32.6207235,-85.468112,44489,300000,29855,335.9549521
275,1023046,Alabama,AL,Autauga County,Opelika,36801,32.7027529,-85.3847912,71907,300000,48918,180.1938568
276,1023056,Alabama,AL,Autauga County,Opelika,36801,32.6314047,-85.3521047,60292,300000,43525,465.5199085
277,1023066,Alabama,AL,Autauga County,Salem,36874,32.5985333,-85.1564072,56743,51524,41271,689.8308291
278,1023076,Alabama,AL,Autauga County,Smiths Station,36877,32.5103593,-85.118585,42186,29698,47342,257.0592238
279,1023086,Alabama,AL,Autauga County,Athens,35613,34.8681621,-86.8659585,84102,78280,48448,192.2215796
280,1023096,Alabama,AL,Autauga County,Elkmont,35620,34.9326041,-86.9769708,52624,47441,40626,264.1201373
281,1023106,Alabama,AL,Autauga County,Athens,35611,34.8025463,-86.9899793,43849,30742,37222,583.2143143
282,1023116,Alabama,AL,Autauga County,Athens,35613,34.7766286,-86.8419932,80593,60539,57881,464.9753908
283,1023126,Alabama,AL,Autauga County,Madison,35758,34.6474493,-86.8534466,101327,85287,71138,750.5195825
284,1023136,Alabama,AL,Autauga County,Fort Deposit,36032,32.0180975,-86.6009099,63560,52781,51846,111.1607508
285,1023146,Alabama,AL,Autauga County,Tuskegee Institute,36088,32.4628483,-85.7815478,50328,36023,42007,365.5757267
286,1023156,Alabama,AL,Autauga County,Shorter,36075,32.3575498,-85.8947986,43995,35431,36578,315.9842836
287,1023436,Alabama,AL,Autauga County,Guntersville,35976,34.3505036,-86.2555798,55796,36870,49992,173.9928369
288,1023166,Alabama,AL,Autauga County,Huntsville,35810,34.7832877,-86.5893471,47407,33659,47264,349.989237
289,1023186,Alabama,AL,Autauga County,Huntsville,35810,34.7552435,-86.6030659,57474,42104,43712,483.4172277
290,1023196,Alabama,AL,Autauga County,Huntsville,35811,34.7422454,-86.5731181,53441,30532,51596,268.6863725
291,1023206,Alabama,AL,Autauga County,Huntsville,35806,34.7227438,-86.6787178,49178,42703,35945,998.1001425
292,1023216,Alabama,AL,Autauga County,Huntsville,35801,34.7351055,-86.5436849,93252,88860,53694,160.6224391
293,1023226,Alabama,AL,Autauga County,Huntsville,35816,34.7175673,-86.6067012,23273,20863,16217,490.4837608
294,1023236,Alabama,AL,Autauga County,Huntsville,35805,34.6875967,-86.6143778,37494,22507,45377,459.0727038
295,1023246,Alabama,AL,Autauga County,Huntsville,35502,34.6915398,-86.5750836,77007,300000,46110,212.5227513
296,1023256,Alabama,AL,Autauga County,Huntsville,35803,34.6050882,-86.5713234,79876,75064,48133,741.4440946
297,102326,Alabama,AL,Autauga County,Fayette,35555,33.8171345,-87.6438256,48781,39117,40468,424.679176
298,1023266,Alabama,AL,Autauga County,Huntsville,35803,34.6127548,-86.5329573,83331,75474,45271,223.1847952
299,1023276,Alabama,AL,Autauga County,New Market,35761,34.917897,-86.3494794,64802,63617,40696,387.4433471
300,1023286,Alabama,AL,Autauga County,New Market,35761,34.9504742,-86.5026248,56419,48140,40933,563.5821841
301,1023296,Alabama,AL,Autauga County,Madison,35758,34.762748,-86.7550507,75746,64911,48878,1079.711832
302,1023306,Alabama,AL,Autauga County,Harvest,35749,34.7912574,-86.7652283,80729,69225,55309,396.5081168
303,1023316,Alabama,AL,Autauga County,Huntsville,35811,34.7623828,-86.4951024,58474,44095,40051,210.4218114
304,1023326,Alabama,AL,Autauga County,Madison,35758,34.7373139,-86.7646588,134609,300000,67906,173.7187742
305,1023336,Alabama,AL,Autauga County,Madison,35758,34.6854417,-86.7645134,79792,56372,67825,389.4461558
306,1023346,Alabama,AL,Autauga County,Owens Cross Roads,35763,34.5605701,-86.4793214,65716,49914,49851,662.0729416
307,1023356,Alabama,AL,Autauga County,Linden,36748,32.2755299,-87.8084087,32346,20988,33541,170.3279928
308,102336,Alabama,AL,Autauga County,Red Bay,35582,34.5152306,-88.0797797,36970,30452,29147,979.6669955
309,1021146,Alabama,AL,Autauga County,Holt,35404,33.2184585,-87.495102,53301,40174,43882,954.5518482
310,1023376,Alabama,AL,Autauga County,Linden,36748,34.2081076,-87.721786,47449,35339,37198,297.1586074
311,1023386,Alabama,AL,Autauga County,Hamilton,35570,34.1982117,-87.949109,50049,32935,57865,346.2553643
312,1023396,Alabama,AL,Autauga County,Guin,35563,33.9867017,-87.9021266,31017,15096,35883,271.1526946
313,1023406,Alabama,AL,Autauga County,Grant,35747,34.5246512,-86.2046333,55987,38909,44664,463.3839041
314,1023416,Alabama,AL,Autauga County,Union Grove,35175,34.4178011,-86.463898,62677,51925,44841,230.4232026
315,1023426,Alabama,AL,Autauga County,Arab,35016,34.3314599,-86.4419583,58478,300000,38954,286.4929449
316,1023446,Alabama,AL,Autauga County,Albertville,35951,34.2684564,-86.1499051,61634,300000,46009,254.6280173
317,1023456,Alabama,AL,Autauga County,Albertville,35950,34.2558623,-86.2776418,32765,20717,29509,288.4854653
318,102346,Alabama,AL,Autauga County,Eutaw,35462,32.9585581,-88.0510053,30928,20746,31024,433.1127876
319,1023466,Alabama,AL,Autauga County,Boaz,35957,34.211084,-86.1353109,77080,60413,61358,162.9248121
320,1023476,Alabama,AL,Autauga County,Mobile,36617,30.711631,-88.0763917,23700,16804,25449,337.3094266
321,1023486,Alabama,AL,Autauga County,Mobile,36617,30.7063416,-88.093464,40489,34201,36346,419.4206951
322,1023496,Alabama,AL,Autauga County,Mobile,36604,30.6779766,-88.060697,46053,32056,45729,180.8902691
323,1023506,Alabama,AL,Autauga County,Mobile,36605,30.668198,-88.0769678,36931,34077,25961,177.8232053
324,1022886,Alabama,AL,Autauga County,Hoover,35226,33.3822004,-86.8552686,115904,103436,66951,405.7373852
325,1023526,Alabama,AL,Autauga County,Mobile,36605,30.6489528,-88.0983469,50132,29059,58102,260.6573092
326,1023536,Alabama,AL,Autauga County,Mobile,36606,30.6798293,-88.0933073,70996,68650,47507,261.1202951
327,1023546,Alabama,AL,Autauga County,Mobile,36606,30.6825772,-88.114479,42432,300000,38313,304.0279745
328,1023556,Alabama,AL,Autauga County,Mobile,36693,30.6453523,-88.1427778,57689,54763,42667,323.4529665
329,102356,Alabama,AL,Autauga County,Abbeville,36310,31.564689,-85.2591239,40518,25216,39126,861.9988868
330,1023566,Alabama,AL,Autauga County,Mobile,36609,30.6610364,-88.1416111,35468,14533,41837,570.5563583
331,1023576,Alabama,AL,Autauga County,Mobile,36618,30.7140322,-88.1460227,49698,43324,43669,814.5363486
332,1023586,Alabama,AL,Autauga County,Mobile,36608,30.6858694,-88.1588421,108483,300000,78388,254.1584313
333,1023596,Alabama,AL,Autauga County,Mobile,36608,30.673824,-88.2030668,58556,42972,51439,1025.259132
334,10236,Alabama,AL,Autauga County,Orange Beach,36561,30.3005856,-87.5417985,86000,66868,64338,870.7881814
335,1023606,Alabama,AL,Autauga County,Mobile,36693,30.6267741,-88.1989549,64660,56165,41770,536.7075345
336,1023616,Alabama,AL,Autauga County,Mobile,36617,30.721504,-88.1042551,23955,20077,20213,233.618733
337,1023626,Alabama,AL,Autauga County,Whistler,36613,30.7503663,-88.1166709,24218,16243,23567,299.3390932
338,1023636,Alabama,AL,Autauga County,Saraland,36571,30.8245364,-88.0784836,43803,300000,28268,240.0613463
339,1023646,Alabama,AL,Autauga County,Mount Vernon,36560,31.0707011,-88.0654398,48595,41530,38304,312.8861076
340,1023656,Alabama,AL,Autauga County,Wilmer,36587,30.8819066,-88.2158005,58182,48215,45160,394.6197301
341,102366,Alabama,AL,Autauga County,Dothan,36303,31.2357975,-85.4197082,75861,55836,69018,554.7059801
342,1023666,Alabama,AL,Autauga County,Semmes,36575,30.7536706,-88.2468888,66912,55680,49569,539.1669383
343,1023686,Alabama,AL,Autauga County,Grand Bay,36541,30.5565858,-88.3414467,35313,25328,25644,466.7845561
344,1023696,Alabama,AL,Autauga County,Irvington,36544,30.5154023,-88.2381941,51099,39571,34541,279.7247622
345,1023706,Alabama,AL,Autauga County,Mobile,36619,30.5839887,-88.1877044,48721,46383,37861,479.5383784
346,1023716,Alabama,AL,Autauga County,Mobile,36605,30.4884587,-88.13197,63538,49255,56525,551.3083627
347,1023726,Alabama,AL,Autauga County,Mobile,36605,30.6302101,-88.069879,33457,21104,34577,361.0137245
348,1023746,Alabama,AL,Autauga County,Monroeville,36461,31.5314913,-87.468258,65025,48748,51291,263.6920072
349,1023176,Alabama,AL,Autauga County,Huntsville,35810,34.7679304,-86.6346783,38058,30776,26164,378.8946101
350,102376,Alabama,AL,Autauga County,Dothan,36303,31.277139,-85.3841365,41374,27130,43691,1204.937945
351,1023766,Alabama,AL,Autauga County,Montgomery,36107,32.3972125,-86.2846517,32307,33114,22159,219.1585743
352,1023776,Alabama,AL,Autauga County,Montgmomery,36109,32.3635327,-86.308144,52473,51602,39175,163.7577937
353,1023796,Alabama,AL,Autauga County,Montgomery,36106,32.3612257,-86.2834307,51585,39275,43379,302.1230365
354,1023806,Alabama,AL,Autauga County,Montgomery,36109,32.3732999,-86.2551197,47899,300000,34528,444.8259158
355,1023816,Alabama,AL,Autauga County,Montgomery,36111,32.3408795,-86.271527,43562,31912,41835,438.815694
356,1023826,Alabama,AL,Autauga County,Montgomery,36105,32.3356125,-86.3078025,33530,29294,19200,150.5639592
357,1023836,Alabama,AL,Autauga County,Montgomery,36108,32.341301,-86.3351156,24669,22640,19811,131.3241888
358,1023846,Alabama,AL,Autauga County,Montgomery,36109,32.3747656,-86.2294064,102838,96944,54029,98.29091717
359,102156,Alabama,AL,Autauga County,Jack,36346,31.5375844,-85.8984006,47550,35327,39518,518.1484343
360,102386,Alabama,AL,Autauga County,Princeton,35766,34.8787834,-86.2279366,45068,36873,39979,564.8473636
361,1023866,Alabama,AL,Autauga County,Montgomery,36116,32.3061941,-86.2681672,49593,54777,24162,190.8903164
362,1023876,Alabama,AL,Autauga County,Montgomery,36110,32.4484229,-86.2496859,69004,300000,41886,71.69654575
363,1023886,Alabama,AL,Autauga County,Montgomery,36109,32.4098492,-86.2260841,38679,28065,36734,386.7187015
364,1023896,Alabama,AL,Autauga County,Montgomery,36117,32.353685,-86.16183,135664,125792,75085,353.8357316
365,1023906,Alabama,AL,Autauga County,Montgomery,36117,32.3578287,-86.2043556,96002,300000,46932,162.0868733
366,1023916,Alabama,AL,Autauga County,Pike Road,36064,32.3507685,-86.0979514,99568,99257,51364,459.6592632
367,1023926,Alabama,AL,Autauga County,Montgomery,36116,32.3289802,-86.2081876,87238,300000,48659,365.410911
368,1023936,Alabama,AL,Autauga County,Montgomery,36117,32.3092917,-86.1857537,86272,73460,56852,703.3268418
369,1023946,Alabama,AL,Autauga County,Hope Hull,36043,32.198998,-86.3443832,48871,21249,51652,225.086628
370,1023956,Alabama,AL,Autauga County,Montgomery,36108,32.3175536,-86.3782976,55287,36619,50965,186.7582349
371,102396,Alabama,AL,Autauga County,Birmingham,35217,33.5632457,-86.7640472,31849,23740,27884,901.7896717
372,1023966,Alabama,AL,Autauga County,Decatur,35601,34.5712507,-86.9706149,65126,49578,55681,376.9475547
373,1023976,Alabama,AL,Autauga County,Decatur,35601,34.5819489,-86.9944642,44728,30715,32247,425.3547597
374,1023986,Alabama,AL,Autauga County,Decatur,35603,34.5167777,-86.9711349,50662,41789,38782,270.7571858
375,1023996,Alabama,AL,Autauga County,Decatur,35601,34.5494071,-86.9778507,45554,31079,45011,361.7193225
376,1024006,Alabama,AL,Autauga County,Hartselle,35640,34.4937594,-86.9171854,78301,57511,63529,481.5452964
377,1024016,Alabama,AL,Autauga County,Somerville,35670,34.4805794,-86.7691975,45167,41084,30061,623.8500895
378,1024036,Alabama,AL,Autauga County,Marion,36756,32.7209723,-87.3956331,47317,300000,32269,221.6618975
379,1024046,Alabama,AL,Autauga County,Gordo,35466,33.3973636,-87.8929221,52298,29581,54192,344.4062452
380,1024056,Alabama,AL,Autauga County,Carrollton,35447,33.2779491,-88.1679491,26820,15337,42456,355.1220386
381,102406,Alabama,AL,Autauga County,Birmingham,35206,33.5591908,-86.7233518,31502,23017,27647,1211.353679
382,1024066,Alabama,AL,Autauga County,Troy,36081,31.8646421,-86.103939,55440,39745,48155,352.7228625
383,1024076,Alabama,AL,Autauga County,Troy,36081,31.7469327,-85.9138355,38677,30309,34105,261.0588752
384,1024086,Alabama,AL,Autauga County,Wedowee,36278,33.4264515,-85.5226826,44124,40935,29087,401.1802206
385,1024096,Alabama,AL,Autauga County,Roanoke,36274,33.2143355,-85.3592685,56777,49691,42143,374.9822761
386,1024106,Alabama,AL,Autauga County,Phenix City,36867,32.4742814,-85.0069988,26882,23200,19629,267.6211618
387,1024116,Alabama,AL,Autauga County,Phenix City,36870,32.4815891,-85.0367586,47470,34531,41869,624.1994449
388,1024126,Alabama,AL,Autauga County,Phenix City,36868,32.436776,-85.0748664,30365,24661,29060,330.6470399
389,1024136,Alabama,AL,Autauga County,Phenix City,36868,32.2688008,-85.3491716,33523,22642,36256,332.7133937
390,1024146,Alabama,AL,Autauga County,Moody,35004,33.6147327,-86.403975,63023,300000,41817,614.9083972
391,1024156,Alabama,AL,Autauga County,Pell City,35128,33.5644016,-86.2404965,65548,54496,51644,891.026384
392,102416,Alabama,AL,Autauga County,Birmingham,35204,33.5122579,-86.8441439,24534,15353,26832,895.8475898
393,1024166,Alabama,AL,Autauga County,Ashville,35953,33.8613957,-86.1939665,55128,44569,47377,302.5141411
394,1021456,Alabama,AL,Autauga County,Jacksonville,36265,33.7661796,-85.7864612,46650,41809,29011,382.8876521
395,1024186,Alabama,AL,Autauga County,Hoover,35242,33.4410183,-86.678391,60199,52591,39421,255.590821
396,1024196,Alabama,AL,Autauga County,Birmingham,35242,33.4506559,-86.6285645,133935,123216,82192,212.7497007
397,1024206,Alabama,AL,Autauga County,Hoover,35242,33.3868168,-86.7579464,114188,300000,46984,141.6175113
398,1024216,Alabama,AL,Autauga County,Pelham,35124,33.3206714,-86.7920551,61447,300000,33919,551.2759431
399,1024226,Alabama,AL,Autauga County,Alabaster,35007,33.2535295,-86.8084054,47515,38790,35105,132.2292147
400,1024236,Alabama,AL,Autauga County,Birmingham,35242,33.3800273,-86.7161945,124681,111108,61531,114.1183323
401,1024246,Alabama,AL,Autauga County,Maylene,35114,33.2309343,-86.9001761,64499,61078,48922,333.043778
402,1024256,Alabama,AL,Autauga County,Montevallo,35115,33.1051532,-86.8316133,67471,61618,58096,324.7065011
403,102426,Alabama,AL,Autauga County,Birmingham,35208,33.498996,-86.8647606,27306,20635,24140,529.0055844
404,1024266,Alabama,AL,Autauga County,Alabaster,35007,33.1840157,-86.8452865,81035,300000,48137,176.1559371
405,1024276,Alabama,AL,Autauga County,Alabaster,35007,33.2328201,-86.7308277,114805,110344,67381,453.599454
406,1024286,Alabama,AL,Autauga County,Wilsonville,35186,33.2789886,-86.500775,67015,54838,56605,522.1379374
407,1024306,Alabama,AL,Autauga County,Oxford,36203,33.5387971,-85.8620266,74941,59257,51277,333.2479551
408,1024316,Alabama,AL,Autauga County,Talladega,35160,33.4863993,-86.2098235,45623,48211,34985,360.7796963
409,1024326,Alabama,AL,Autauga County,Talladega,35160,33.4317569,-86.0994543,30518,300000,18938,203.1642276
410,1024336,Alabama,AL,Autauga County,Childersburg,35044,33.2597282,-86.3714709,20842,13928,18610,227.7970519
411,1023516,Alabama,AL,Autauga County,Mobile,36605,30.6020753,-88.0987938,38383,30813,36375,534.3788386
412,1024356,Alabama,AL,Autauga County,Sylacauga,35150,33.145858,-86.250449,42395,38497,34664,249.9247523
413,102436,Alabama,AL,Autauga County,Birmingham,35204,33.4945909,-86.834764,20724,13490,21047,638.6258063
414,1024366,Alabama,AL,Autauga County,Alexander City,35010,32.9486832,-85.9841238,40286,31306,39643,461.2890428
415,1024386,Alabama,AL,Autauga County,Dadeville,36853,32.7193296,-85.799826,74831,65949,50599,219.3528545
416,1024396,Alabama,AL,Autauga County,Tuscaloosa,35406,33.2801674,-87.4861527,126456,300000,64426,167.8186019
417,1024406,Alabama,AL,Autauga County,Northport,35475,33.2870635,-87.577686,77645,75235,44939,512.229234
418,1024416,Alabama,AL,Autauga County,Buhl,35446,33.2005768,-87.7377348,51913,45486,32933,198.7602715
419,1024426,Alabama,AL,Autauga County,Tuscaloosa,35406,33.2690466,-87.5203662,125421,107411,75182,262.9486675
420,1024436,Alabama,AL,Autauga County,Brookwood,35444,33.3241425,-87.3313594,54986,43725,44263,601.6783133
421,1024446,Alabama,AL,Autauga County,Cottondale,35453,33.1420294,-87.3825437,58765,51483,35724,419.0446436
422,1024456,Alabama,AL,Autauga County,Cottondale,35453,33.1930468,-87.4548608,48158,39959,28523,325.1892163
423,102446,Alabama,AL,Autauga County,Birmingham,35235,33.596713,-86.6763136,53410,44414,41526,1451.54413
424,1024466,Alabama,AL,Autauga County,Tuscaloosa,35405,33.1932756,-87.5832845,31061,24484,31856,339.6137688
425,1024476,Alabama,AL,Autauga County,Tuscaloosa,35401,33.1887632,-87.5423908,28049,25211,21071,238.9948
